,Actual_User_Experience,Predicted_User_Experience,Correct,Probability_Negative,Probability_Neutral,Probability_Positive
6316,Neutral,Positive,False,0.31722078355650896,0.31818748176656275,0.36459173467693007
6006,Negative,Positive,False,0.31391482574000557,0.32394003698031204,0.3621451372796808
2703,Negative,Positive,False,0.3144839466282891,0.32500034016873236,0.3605157132029789
7723,Negative,Positive,False,0.2872457776442405,0.3488231157547162,0.3639311066010431
577,Positive,Neutral,False,0.3305790776064337,0.3398090978584255,0.3296118245351399
5396,Negative,Positive,False,0.3159956981621587,0.3347837418130106,0.3492205600248325
8993,Negative,Positive,False,0.3211962498110673,0.33185822311022173,0.3469455270787103
3521,Positive,Neutral,False,0.33181213528970394,0.3566742650738743,0.3115135996364232
9842,Neutral,Neutral,True,0.3210496950294533,0.3422679782213358,0.3366823267492108
8020,Positive,Neutral,False,0.3122802167792123,0.35077497071236174,0.33694481250842695
7363,Neutral,Positive,False,0.3438177575502443,0.270423102184583,0.3857591402651721
9902,Negative,Positive,False,0.2986300475431022,0.32208523903179376,0.3792847134251031
8730,Negative,Positive,False,0.31519293313639646,0.3206284417323157,0.3641786251312864
6983,Negative,Positive,False,0.2975314262424714,0.34811449291209884,0.35435408084543096
9353,Positive,Positive,True,0.3228763210805961,0.33542605524448904,0.3416976236749151
4895,Positive,Neutral,False,0.3148519115648025,0.3550160987208742,0.33013198971432134
2786,Positive,Negative,False,0.3410672657382564,0.3379721033782938,0.32096063088345067
6218,Positive,Neutral,False,0.32960990520296024,0.3649758697209744,0.30541422507606664
1709,Positive,Neutral,False,0.34464896839945725,0.35199986608778583,0.3033511655127575
5861,Positive,Neutral,False,0.3377756077167415,0.3466265920175815,0.3155978002656777
8923,Negative,Neutral,False,0.337519340553956,0.35514139946754886,0.3073392599784959
9480,Neutral,Positive,False,0.33260856904435593,0.3269482004124092,0.3404432305432366
3424,Neutral,Positive,False,0.32860920130452004,0.3273868368180975,0.34400396187738186
7122,Neutral,Neutral,True,0.34072073535838554,0.3608492995916578,0.2984299650499579
6209,Neutral,Negative,False,0.33995548189677527,0.323349895890373,0.3366946222128532
8692,Positive,Positive,True,0.29191354672815234,0.34849069962986323,0.35959575364198315
7560,Neutral,Positive,False,0.34180525191855377,0.31630874540059833,0.341886002680847
5495,Negative,Positive,False,0.30236023939562323,0.3358566502321112,0.3617831103722669
9247,Neutral,Positive,False,0.311547347378488,0.3369065773252695,0.3515460752962407
9828,Negative,Positive,False,0.30879014473096467,0.3211616570902305,0.3700481981788058
4810,Neutral,Neutral,True,0.3226315770099428,0.3643145507732992,0.31305387221675934
2710,Negative,Positive,False,0.34870859361282386,0.290714565033329,0.36057684135384754
5378,Neutral,Negative,False,0.34730494977985527,0.32436268897176146,0.3283323612483831
9113,Positive,Neutral,False,0.3141695563195813,0.35718501722518964,0.3286454264552275
6347,Positive,Neutral,False,0.32050824895489266,0.34791025404536613,0.33158149699973977
5080,Negative,Neutral,False,0.28144676411641906,0.3754371122310191,0.34311612365256217
4589,Neutral,Positive,False,0.32348834471731114,0.316495796232985,0.36001585904970435
845,Positive,Neutral,False,0.30323783532798815,0.39169749174891266,0.3050646729230994
3032,Neutral,Positive,False,0.30506017652627015,0.3341104832002523,0.3608293402734771
2421,Positive,Positive,True,0.3211599874537138,0.3156343478865052,0.3632056646597811
7095,Neutral,Negative,False,0.34993778035215917,0.3104256315395583,0.3396365881082831
4344,Neutral,Positive,False,0.32723634618747305,0.3008636802693314,0.37189997354319676
3799,Neutral,Neutral,True,0.33500608882139665,0.3455888657675291,0.3194050454110753
3454,Neutral,Positive,False,0.28925887743525114,0.34148095260636774,0.3692601699583798
5623,Positive,Negative,False,0.3396034970865352,0.33387579172673076,0.3265207111867334
2441,Negative,Positive,False,0.32447417006959417,0.30542719805914986,0.37009863187125636
1640,Neutral,Negative,False,0.34210889464422456,0.32218643866275126,0.3357046666930258
9684,Negative,Neutral,False,0.3023236008596878,0.36767567315845945,0.3300007259818509
9937,Positive,Negative,False,0.35369861232126376,0.2999555848687098,0.3463458028100269
6663,Negative,Neutral,False,0.3109771218944868,0.3575511150485435,0.3314717630569697
573,Positive,Positive,True,0.31087514313311354,0.33769354807812607,0.35143130878875894
9141,Neutral,Positive,False,0.32344462295593457,0.30960487010477683,0.366950506939288
2386,Positive,Negative,False,0.35260382588297035,0.3263234574224728,0.3210727166945569
1832,Negative,Neutral,False,0.32187911908591976,0.3447024003121225,0.3334184806019575
7947,Neutral,Neutral,True,0.3284528273168308,0.3363463753005713,0.3352007973825978
7829,Negative,Negative,True,0.34465625875023986,0.33445336844050616,0.32089037280925337
9234,Positive,Negative,False,0.3423107698688309,0.33980076630044254,0.3178884638307263
457,Negative,Neutral,False,0.32713319603758856,0.37511609807653445,0.29775070588587765
5415,Neutral,Negative,False,0.35157864338767914,0.3082830578169014,0.3401382987954187
3462,Neutral,Positive,False,0.32794320803858,0.2780675493858468,0.3939892425755723
1199,Positive,Positive,True,0.3068928991807227,0.3354693862309741,0.3576377145883035
1456,Neutral,Positive,False,0.31621674863738813,0.3372137111476687,0.3465695402149443
4385,Positive,Negative,False,0.3656547594109196,0.31867890114731384,0.31566633944176486
8465,Positive,Positive,True,0.3270322987678927,0.336472638024979,0.3364950632071282
9543,Negative,Neutral,False,0.33520690273016696,0.3379739592439857,0.3268191380258458
684,Positive,Positive,True,0.3055992382869321,0.34247904911877325,0.3519217125942948
805,Neutral,Positive,False,0.32949409251508854,0.3167277000175383,0.3537782074673741
6033,Negative,Negative,True,0.3762844552102478,0.3280249546255789,0.29569059016417326
389,Neutral,Positive,False,0.29767735574679305,0.3061653760641835,0.3961572681890223
2170,Positive,Positive,True,0.3262738855576244,0.31596184891381857,0.3577642655285566
2511,Positive,Positive,True,0.32757688057231454,0.33541287080499016,0.3370102486226943
8902,Negative,Negative,True,0.3530205081452639,0.3294332139692694,0.3175462778854672
8478,Negative,Positive,False,0.34169177933434264,0.3141731937518658,0.3441350269137916
8244,Negative,Neutral,False,0.3179735001365767,0.3544945585102349,0.32753194135318986
9951,Positive,Neutral,False,0.29591477210421735,0.36753985789655025,0.3365453699992321
1621,Negative,Neutral,False,0.33237435531050813,0.338114957686525,0.32951068700296665
1494,Negative,Negative,True,0.3578298994088956,0.33819417197207097,0.3039759286190327
9863,Positive,Positive,True,0.3245182251438729,0.32938925910169425,0.3460925157544314
6694,Neutral,Positive,False,0.33393909309053993,0.3083074919179586,0.35775341499150054
4657,Negative,Positive,False,0.3422558667185362,0.28099047053437565,0.3767536627470871
9105,Positive,Neutral,False,0.31609020834623225,0.3600048714637309,0.3239049201900359
9028,Positive,Positive,True,0.32445402389252737,0.3220991074463247,0.3534468686611494
6100,Negative,Neutral,False,0.31552842658987756,0.34928688060309176,0.3351846928070292
9279,Neutral,Positive,False,0.3296621869263945,0.3211231057087472,0.34921470736485893
1252,Positive,Positive,True,0.306370973296811,0.34335810478471046,0.35027092191847925
1319,Neutral,Positive,False,0.31125059588416815,0.32456622013101805,0.36418318398481503
5855,Neutral,Positive,False,0.33705704135773973,0.31431730619261405,0.34862565244964483
3929,Negative,Negative,True,0.3358560041505479,0.3321153559797099,0.3320286398697422
6972,Neutral,Neutral,True,0.32186569233006435,0.3503190228714362,0.3278152847984988
540,Neutral,Neutral,True,0.31832040553293245,0.3832909134156096,0.29838868105145955
5254,Positive,Neutral,False,0.3012409344857719,0.3741454481014951,0.3246136174127339
9453,Neutral,Negative,False,0.34079984220148707,0.32445161436207864,0.33474854343643407
2401,Negative,Neutral,False,0.3476040268462898,0.35045313841021214,0.3019428347434982
2911,Negative,Positive,False,0.3148682633261079,0.3213565823315987,0.3637751543422926
4614,Neutral,Positive,False,0.35039075109457885,0.2906327606076503,0.3589764882977705
8438,Neutral,Neutral,True,0.3274898183974299,0.3365317049020872,0.3359784767004845
7470,Positive,Neutral,False,0.31981892877034773,0.3511523233073087,0.3290287479223419
8833,Neutral,Positive,False,0.324496754459218,0.33712548042504875,0.3383777651157319
3606,Negative,Negative,True,0.34760397249066216,0.3304266087986605,0.3219694187106771
4145,Neutral,Positive,False,0.3446894882290196,0.2891625000076854,0.36614801176329403
9943,Negative,Negative,True,0.34149116966160714,0.3304687587662509,0.32804007157214365
3317,Negative,Negative,True,0.35385412901987157,0.33920333782736184,0.306942533152766
2777,Neutral,Neutral,True,0.33735295684242395,0.3477486339778249,0.31489840917975215
394,Neutral,Positive,False,0.34712909643491596,0.3034881645922694,0.34938273897281624
5477,Neutral,Positive,False,0.3082231056542961,0.3171859326965987,0.3745909616491062
8507,Positive,Positive,True,0.33494234141999296,0.3055684959350156,0.3594891626449908
2544,Negative,Positive,False,0.313424717254688,0.3391976804207619,0.3473776023245485
8325,Neutral,Negative,False,0.3561221234736535,0.3104885472604036,0.3333893292659433
4993,Negative,Negative,True,0.3500957566221114,0.31197733611692097,0.33792690726096625
4624,Neutral,Positive,False,0.30285872075912373,0.34520528464347167,0.35193599459740477
4415,Positive,Positive,True,0.3387461559897611,0.30365970193081493,0.35759414207942236
5349,Negative,Neutral,False,0.32169216234373016,0.3560486962801507,0.3222591413761187
4152,Positive,Positive,True,0.32073574627926005,0.3327996387337552,0.3464646149869866
7648,Neutral,Neutral,True,0.3082994919612018,0.39039121879690186,0.30130928924189687
2631,Neutral,Positive,False,0.2963172241829402,0.34609178353041586,0.3575909922866448
8317,Negative,Negative,True,0.33911267151399443,0.3248085027146694,0.33607882577133685
7238,Negative,Positive,False,0.3290903422184648,0.3178024634091402,0.3531071943723932
7649,Neutral,Negative,False,0.362719751503811,0.32686932476613473,0.3104109237300548
784,Negative,Neutral,False,0.3264036280771962,0.33820551457872083,0.33539085734408147
3645,Positive,Negative,False,0.34779685306489594,0.3266757672985658,0.32552737963653877
3201,Positive,Positive,True,0.31767470236229894,0.3300270100981859,0.3522982875395145
7587,Neutral,Positive,False,0.33191336055818277,0.3310335852677287,0.3370530541740895
2358,Positive,Neutral,False,0.32750469766173285,0.41035947748980284,0.26213582484846526
6458,Neutral,Neutral,True,0.288889899183776,0.40424325793784927,0.306866842878374
5397,Negative,Positive,False,0.32283624855600696,0.2805412178904807,0.3966225335535141
3224,Negative,Neutral,False,0.337445130054293,0.34266829160998435,0.31988657833572387
1856,Neutral,Negative,False,0.34729327931581383,0.33879453579508445,0.3139121848891032
4561,Neutral,Negative,False,0.33404155560350224,0.33363234780840617,0.33232609658809076
9459,Negative,Positive,False,0.33229665159263444,0.30482868880030506,0.3628746596070608
8496,Positive,Positive,True,0.317152830178958,0.3175587940063036,0.36528837581473755
8603,Negative,Positive,False,0.34226445898518654,0.28557738349964273,0.3721581575151694
9488,Negative,Neutral,False,0.3394497745633401,0.3485801865456231,0.3119700388910368
4703,Neutral,Positive,False,0.3091218441305479,0.33260471465434444,0.3582734412151062
1507,Neutral,Positive,False,0.3139226143732429,0.33780782026163453,0.3482695653651219
9303,Negative,Neutral,False,0.3225570198942688,0.35846669040370477,0.31897628970202657
5373,Positive,Positive,True,0.3338670975425129,0.319020259415206,0.3471126430422802
4143,Negative,Neutral,False,0.3035934166457263,0.36014606066964355,0.33626052268462847
6546,Neutral,Positive,False,0.30730246312423387,0.3280092664150054,0.3646882704607593
2707,Neutral,Positive,False,0.3262727069787027,0.32637361501170115,0.3473536780095969
9869,Positive,Neutral,False,0.3386603821152631,0.35610694302723195,0.3052326748575044
7797,Neutral,Positive,False,0.3307955012349121,0.32503252050232556,0.3441719782627612
4191,Negative,Positive,False,0.3342440150939915,0.2973469361971788,0.3684090487088295
8725,Neutral,Negative,False,0.3388072590976587,0.3315986780764927,0.3295940628258496
1537,Positive,Neutral,False,0.3248515800095418,0.3496291440978312,0.32551927589262797
1471,Negative,Positive,False,0.3362415137125223,0.29465486989314577,0.36910361639433314
8107,Positive,Positive,True,0.32564117583748914,0.3078892498584601,0.36646957430405147
5222,Neutral,Positive,False,0.3206019129537652,0.31220119799749835,0.36719688904873754
8023,Negative,Positive,False,0.3171334132226819,0.30774666775900067,0.3751199190183161
6912,Negative,Positive,False,0.3234437248662411,0.3309172221186708,0.34563905301508735
3690,Neutral,Positive,False,0.32859773928224806,0.319243842466536,0.3521584182512154
7314,Positive,Negative,False,0.35224382805841825,0.31966586569998084,0.32809030624159974
1182,Negative,Neutral,False,0.3068208761001231,0.3795707176681855,0.3136084062316911
7952,Neutral,Negative,False,0.34316182397512285,0.3363627862598384,0.3204753897650391
1326,Positive,Neutral,False,0.2953007291860305,0.3739931822157185,0.33070608859825174
6304,Negative,Positive,False,0.32282909539106364,0.3340344817383425,0.3431364228705943
4628,Neutral,Neutral,True,0.32950862282548476,0.3439219277174823,0.3265694494570339
3105,Positive,Positive,True,0.31734475359068126,0.31580166853714975,0.36685357787216777
7630,Negative,Neutral,False,0.32486930193584895,0.3376982264006257,0.3374324716635252
564,Negative,Neutral,False,0.3144090121551322,0.34560892731110543,0.3399820605337614
4398,Negative,Neutral,False,0.3189394574405535,0.38299058709035394,0.2980699554690921
3497,Negative,Negative,True,0.3463774245321782,0.3156214607817689,0.338001114686054
8390,Positive,Neutral,False,0.321560029712432,0.374394455215057,0.3040455150725111
7993,Neutral,Neutral,True,0.31271185706283844,0.3534691639996724,0.33381897893748946
7980,Neutral,Positive,False,0.30119290804401977,0.332027315977243,0.3667797759787384
2654,Negative,Neutral,False,0.3028111570711579,0.3995947627854995,0.2975940801433412
1906,Neutral,Negative,False,0.3447801855436174,0.32330346081632066,0.33191635364006133
6367,Positive,Positive,True,0.31174026275352296,0.3279832485951404,0.3602764886513374
9860,Negative,Negative,True,0.3539117725582525,0.30464204762964087,0.34144617981210507
536,Negative,Positive,False,0.3382575063741254,0.31982513574794585,0.3419173578779286
6832,Positive,Negative,False,0.34109711345501736,0.31855517875695766,0.3403477077880236
3975,Negative,Positive,False,0.3257874999885593,0.3144572921183684,0.35975520789307214
2051,Negative,Neutral,False,0.3283383629503979,0.34432176033988693,0.3273398767097167
3142,Neutral,Neutral,True,0.3192740044162312,0.3699035402236967,0.3108224553600706
794,Negative,Positive,False,0.3200836918839385,0.32052726981560387,0.3593890383004574
6756,Positive,Neutral,False,0.3173659248238439,0.37262432544913393,0.3100097497270205
9918,Neutral,Positive,False,0.32194333172463696,0.3211295851098718,0.3569270831654922
7145,Negative,Neutral,False,0.32827430738616026,0.34823295416842653,0.32349273844541454
6788,Positive,Neutral,False,0.33160464372928494,0.3734383638229231,0.29495699244779183
7226,Positive,Positive,True,0.3227417992008792,0.2953796233951969,0.38187857740392483
162,Positive,Negative,False,0.3474946663598081,0.3218690427457844,0.3306362908944083
8374,Negative,Positive,False,0.34029367844907393,0.3092292036532401,0.35047711789768454
2877,Positive,Negative,False,0.34389960001596553,0.34200134867670073,0.3140990513073343
8827,Negative,Positive,False,0.3174372994562264,0.3013873431101265,0.38117535743364844
3218,Positive,Neutral,False,0.33903712251392,0.3421818772475814,0.3187810002384997
3050,Negative,Neutral,False,0.33162826728788575,0.3406109685898738,0.32776076412223987
1973,Neutral,Neutral,True,0.32934389077126597,0.3492315359164821,0.3214245733122533
6067,Neutral,Neutral,True,0.3200914930495949,0.3399781459577151,0.3399303609926916
4528,Negative,Positive,False,0.3228152845108091,0.310048325160611,0.3671363903285807
7078,Positive,Positive,True,0.3194081142766023,0.2865615298722347,0.39403035585116347
217,Negative,Positive,False,0.33287334187062545,0.32140583000988737,0.34572082811948623
7923,Neutral,Negative,False,0.34918014943198217,0.3242137066137931,0.32660614395422566
4672,Negative,Neutral,False,0.3351172355241214,0.3440130964522165,0.3208696680236612
600,Negative,Neutral,False,0.3284468329979753,0.3401139997734571,0.33143916722856653
8531,Negative,Neutral,False,0.33160226334544224,0.3460823327271947,0.32231540392736474
1399,Positive,Positive,True,0.34560883627218325,0.3023843443616767,0.3520068193661392
2627,Neutral,Neutral,True,0.31649436511650764,0.36215562426213166,0.3213500106213611
6259,Positive,Negative,False,0.3477024433296359,0.3471289832089132,0.3051685734614495
5445,Negative,Positive,False,0.2892216330585063,0.3136893522534055,0.39708901468808727
5866,Neutral,Neutral,True,0.3143329791804492,0.36979519897661906,0.3158718218429328
2351,Positive,Neutral,False,0.32518363358950014,0.36908755000013566,0.3057288164103643
2478,Negative,Negative,True,0.3477791307275325,0.3173667857077367,0.3348540835647313
378,Positive,Negative,False,0.34710014674327916,0.33518667883728476,0.31771317441943414
2077,Neutral,Neutral,True,0.3163703131603854,0.3683281589908806,0.31530152784873383
1734,Positive,Neutral,False,0.334266822022869,0.37075041535971703,0.29498276261741235
9163,Positive,Positive,True,0.30373236346464516,0.3229319968827549,0.37333563965260164
5983,Positive,Neutral,False,0.3291454476281819,0.35358350326164234,0.317271049110175
8769,Positive,Positive,True,0.30814973210836677,0.3451415946190369,0.3467086732725969
1974,Negative,Neutral,False,0.32806357417959753,0.3599257985854183,0.31201062723498485
7552,Positive,Positive,True,0.3423934300831474,0.29063201317850873,0.36697455673834295
3950,Neutral,Negative,False,0.35745932613800463,0.31668379412881204,0.3258568797331837
2545,Positive,Positive,True,0.3251290348947214,0.3203531701495107,0.3545177949557661
7018,Negative,Negative,True,0.3567186049787577,0.32639643363495574,0.3168849613862848
7336,Negative,Neutral,False,0.30451485239603754,0.3722599324355228,0.3232252151684381
8261,Positive,Positive,True,0.3040995132260012,0.32647610370212854,0.3694243830718708
4983,Neutral,Positive,False,0.2923286910271642,0.3350937247594617,0.37257758421337434
8617,Negative,Neutral,False,0.3007232654561207,0.3720711633992266,0.32720557114465193
1483,Neutral,Negative,False,0.35197536308670174,0.312359772259756,0.33566486465354256
4653,Positive,Neutral,False,0.328627541549705,0.33856082284788463,0.3328116356024119
2452,Neutral,Neutral,True,0.3116604751987366,0.38532186837914106,0.30301765642212186
9007,Neutral,Neutral,True,0.3137537812771299,0.36314396378151015,0.32310225494135936
7625,Negative,Neutral,False,0.3394513797999222,0.34415804084477214,0.31639057935530585
3980,Positive,Neutral,False,0.3388377715373159,0.3414241706331578,0.3197380578295276
9542,Neutral,Negative,False,0.34705844932529156,0.3271518683748942,0.3257896822998131
6954,Negative,Negative,True,0.3705580790113687,0.31163915357676814,0.3178027674118637
6726,Positive,Neutral,False,0.30609889981149496,0.34881331426166917,0.3450877859268363
163,Negative,Neutral,False,0.31643261818591883,0.34926786206483146,0.33429951974925026
8611,Negative,Negative,True,0.3759616427354703,0.32273464169884336,0.30130371556568547
6366,Neutral,Negative,False,0.3480826575786409,0.34164230722881295,0.3102750351925475
5012,Positive,Negative,False,0.34900401720357577,0.30251896660709776,0.3484770161893276
4660,Positive,Neutral,False,0.3360617333559784,0.3387144155080774,0.32522385113594326
6425,Positive,Neutral,False,0.32035688950264674,0.3618810772897099,0.3177620332076419
294,Negative,Positive,False,0.3142097506090463,0.2989767620140169,0.3868134873769364
8572,Positive,Neutral,False,0.33140332162434116,0.3388373250507653,0.3297593533248946
7924,Negative,Neutral,False,0.33132164673045317,0.3684795848408348,0.3001987684287125
1718,Negative,Positive,False,0.3207471328742088,0.3034943812182982,0.37575848590749245
4155,Negative,Negative,True,0.3601601935183926,0.32140288353055385,0.31843692295105486
7540,Positive,Positive,True,0.3365991248214945,0.31425952771096155,0.3491413474675446
408,Negative,Neutral,False,0.3322458674980691,0.3411681326239903,0.326585999877942
3751,Neutral,Neutral,True,0.31045214597019805,0.34817036765121295,0.3413774863785871
1803,Positive,Neutral,False,0.3261819977353751,0.35202965025746913,0.3217883520071544
3466,Positive,Neutral,False,0.2963260435883285,0.3584182591642805,0.34525569724739097
9144,Neutral,Negative,False,0.3473667545971116,0.31756951639198505,0.3350637290109021
5519,Neutral,Neutral,True,0.29649077258003287,0.3744696374283282,0.32903958999163857
9068,Negative,Positive,False,0.33821107375679155,0.3187430002473091,0.34304592599589967
1861,Positive,Negative,False,0.3437685704434224,0.3312902229866406,0.32494120656993736
6970,Positive,Positive,True,0.31945533376987945,0.3179601238877176,0.36258454234240167
9301,Positive,Neutral,False,0.3319338997872326,0.3502686702873506,0.3177974299254162
6761,Negative,Neutral,False,0.29717286979093965,0.35171289663186156,0.35111423357719995
2072,Neutral,Neutral,True,0.31652769701939937,0.37456687064192457,0.3089054323386758
4472,Positive,Neutral,False,0.32083971272831846,0.33963973878096126,0.3395205484907193
9070,Negative,Positive,False,0.3155939494262545,0.3224426052800859,0.3619634452936607
9873,Positive,Neutral,False,0.2962932995299779,0.37365037241776605,0.3300563280522552
2874,Neutral,Neutral,True,0.33554723002710923,0.3460556352669594,0.31839713470592995
3885,Positive,Negative,False,0.3470246078391163,0.3184261057062987,0.33454928645458604
9613,Negative,Positive,False,0.32638373609798177,0.3101961264767887,0.3634201374252303
9789,Neutral,Negative,False,0.35337674728528085,0.32441919741053343,0.3222040553041845
6027,Neutral,Positive,False,0.33396755896233443,0.32536744896220926,0.34066499207545714
2007,Neutral,Positive,False,0.31509602809138604,0.3124320120367933,0.37247195987182036
8857,Positive,Neutral,False,0.30422748036996006,0.3645155322166987,0.33125698741334003
3554,Negative,Neutral,False,0.3420300138210864,0.36457640721044793,0.29339357896846696
1917,Negative,Negative,True,0.3421912829299317,0.3344193077704576,0.3233894092996093
4214,Neutral,Neutral,True,0.31353490595615746,0.3674722018924842,0.31899289215135945
3308,Positive,Positive,True,0.3055926204720762,0.31044239997080225,0.3839649795571231
5124,Neutral,Neutral,True,0.3138178536170425,0.3455283597384704,0.3406537866444874
9757,Negative,Neutral,False,0.3280382523117341,0.346153682051443,0.3258080656368233
2558,Neutral,Neutral,True,0.3251091077712108,0.33834408460744836,0.33654680762134226
9514,Positive,Neutral,False,0.31850306688078267,0.3766621633978812,0.30483476972133516
4855,Negative,Positive,False,0.3145349815314486,0.32679485268145103,0.3586701657871002
6858,Negative,Positive,False,0.3249159522382643,0.2997890727533877,0.37529497500834924
5793,Negative,Negative,True,0.3438382062430778,0.3397570617369249,0.3164047320199986
677,Positive,Negative,False,0.3643144125838548,0.2988085473156404,0.3368770401005046
1235,Positive,Positive,True,0.3229671384953778,0.3140786432572511,0.36295421824737184
5857,Negative,Positive,False,0.3279818468790322,0.3339122467919215,0.33810590632904713
9647,Neutral,Positive,False,0.33812344700781494,0.3151404451333472,0.3467361078588386
3447,Positive,Neutral,False,0.3226260265026476,0.352915880773835,0.32445809272351656
769,Positive,Positive,True,0.32763121249602256,0.29166461117697023,0.38070417632700565
7072,Negative,Neutral,False,0.3364968984672838,0.35386426003198174,0.3096388415007333
7800,Neutral,Positive,False,0.3206501233207457,0.31966572356824247,0.3596841531110102
8570,Negative,Positive,False,0.31941510559554925,0.31574008047494423,0.36484481392950596
634,Negative,Neutral,False,0.3318812431421331,0.3371789474925851,0.33093980936528083
6283,Negative,Positive,False,0.31228681320885326,0.33326987577690115,0.3544433110142462
63,Neutral,Positive,False,0.29150492078684376,0.30802046707880054,0.4004746121343565
7969,Negative,Positive,False,0.3083946246430846,0.31793303907322146,0.3736723362836944
2998,Neutral,Neutral,True,0.33198768923975247,0.3457613975684098,0.322250913191838
299,Positive,Positive,True,0.33164889134512504,0.2974972363267548,0.37085387232811984
6452,Neutral,Neutral,True,0.33358419846122367,0.35158859045877844,0.31482721107999817
6289,Positive,Positive,True,0.32003755044611143,0.3187575256753736,0.3612049238785158
2992,Negative,Neutral,False,0.3164762390770884,0.34479519466896325,0.33872856625394765
5542,Neutral,Positive,False,0.3194292269904105,0.3045040760597237,0.37606669694986467
6163,Neutral,Positive,False,0.32139063536996254,0.3321216889095539,0.3464876757204838
7814,Neutral,Positive,False,0.33647521652246404,0.31695242084696396,0.3465723626305727
6782,Neutral,Negative,False,0.35229735728308753,0.3286083847891825,0.3190942579277312
4232,Negative,Neutral,False,0.3050649087408727,0.35771291092146623,0.3372221803376608
6026,Positive,Negative,False,0.343665027553888,0.32604664123812427,0.3302883312079865
5266,Negative,Positive,False,0.3218359550017934,0.32475906034835345,0.3534049846498524
7472,Neutral,Positive,False,0.34931446658350795,0.29588957722227005,0.35479595619422294
8432,Positive,Neutral,False,0.34986755531607866,0.3580900201557927,0.2920424245281277
317,Negative,Positive,False,0.3246168896927762,0.30458345440352363,0.37079965590369945
9615,Neutral,Positive,False,0.3432892655739935,0.29566122239980575,0.3610495120262026
3154,Negative,Positive,False,0.3186815997753273,0.29909247632892394,0.3822259238957483
5566,Neutral,Neutral,True,0.29020309410879563,0.3665238404795074,0.34327306541169583
4498,Positive,Positive,True,0.34996657911880436,0.29034216731888574,0.35969125356230847
2887,Positive,Negative,False,0.3481522317388123,0.31743091590293643,0.3344168523582498
8144,Positive,Neutral,False,0.322923478926749,0.35159775431947726,0.32547876675377313
8397,Neutral,Negative,False,0.35310978616357536,0.33722932338776546,0.30966089044866046
8213,Negative,Positive,False,0.3358370984932322,0.29276135351351307,0.37140154799325625
1093,Positive,Neutral,False,0.29781987011384065,0.3517893503999262,0.3503907794862342
6792,Negative,Neutral,False,0.2978722803146141,0.3545048177802289,0.34762290190515815
984,Negative,Negative,True,0.3414777642468314,0.32867760568535626,0.3298446300678139
848,Negative,Negative,True,0.35348101004523214,0.3330533653023338,0.31346562465243316
8688,Positive,Negative,False,0.33686048858426676,0.33562643632137834,0.32751307509435557
6610,Positive,Positive,True,0.3291666580165754,0.3065242280684853,0.36430911391493803
